ARTICLE_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,PUBLISH_DATE,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT,BLOG_POST_ENGAGEMENT,BLOG_POST_CLASSIFICATION,BLOG_POST_ASSIGNMENT,BLOG_POST_PRIORITY,BLOG_POST_COMMENT,BLOG_POST_NOTE,BLOG_POST_TAG,BLOG_SOURCE_TAG,FIRST_ENGAGEMENT_ACTIVITY,LAST_ENGAGEMENT_ACTIVITY
414261942444,Post from Bungay Fire Brigade  ,Bungay Fire Brigade,"; jumping into the runaway vessel, killing the power, and steering the boat away from the victims. Two other rescuers dove into the lake to retrieve both victims from the water. Chandler says both victims were brought to shore, and the young child was transferred to Day Kimball Hospital in Putnam and then...",http://www.facebook.com/permalink.php?story_fbid=1137542166273864&id=181624815198942,Facebook Link Posts,2015-08-18 16:04:21 +0100,,,,,0,,,,,,,,,,,,,,,,
414258453885,,,,http://twitter.com/tmj_nwk_physici/statuses/633653080140025856,TWITTER,2015-08-18 15:54:01 +0100,,,,,,,,,,,,,,,,,,,,,
414252025065,,,,http://twitter.com/Climber_EDU/statuses/633647190250950656,TWITTER,2015-08-18 15:30:37 +0100,,,,,,,,,,,,,,,,,,,,,
414248118443,,,,http://twitter.com/JobsAtBarnabas/statuses/633643610081128448,TWITTER,2015-08-18 15:16:23 +0100,,,,,,,,,,,,,,,,,,,,,
414246765130,,,,http://twitter.com/tmj_NJ_NURSING/statuses/633642373801623552,TWITTER,2015-08-18 15:11:29 +0100,,,,,,,,,,,,,,,,,,,,,
414245041284,,,,http://twitter.com/nwkhealth/statuses/633640938418507776,TWITTER,2015-08-18 15:05:46 +0100,,,,,,,,,,,,,,,,,,,,,
414245973930,Post from Saint Barnabas Medical Center NICU  ,Saint Barnabas Medical Center NICU,"19 Moms Show There's No One Right Way To Feed A Baby Two months after her ""United We Feed"" photo series went viral, photographer Caitlin Domanico is still expanding her inclusive project about the many ways parents feed their babies. Her latest initiative",http://www.facebook.com/permalink.php?story_fbid=889403687763318&id=413301368706888,Facebook Link Posts,2015-08-18 15:00:04 +0100,,,,,0,,,,,,,,,,,,,,,,
414230120558,,,,http://twitter.com/tmj_NJ_NURSING/statuses/633627087669063680,TWITTER,2015-08-18 14:10:44 +0100,,,,,,,,,,,,,,,,,,,,,
414588157751,Sign up And Discussion thread / Big reaper 2015 - Page 60,lizzyborden,"Originally Posted by im the goddess lizzy, the baby is beautiful. Originally Posted by Ophelia All caught up, yay! All I've managed to get out of this is that lizzyborden has a super cute kiddo. Thank you! I can't believe she'll be five months old tomorrow! Though she won't remember it, hubby and I and are...",http://www.halloweenforum.com/general-halloween/142311-sign-up-discussion-thread-big-reaper-2015-a-post1776464.html#postcount1776458,Forum Posts,2015-08-18 13:25:00 +0100,,,,,0,,,,,,,,,,,,,,,,
414591033217,Re: Other Showcase your most recent craft! - Page 803,lizzyborden,Originally Posted by Bethany I did these with Dollar tree dolls. Replaced the orig. heads with skulls. Mod Podge & tissue paper do wonders!! Attachment 249779 ooh! I forgot all about you making these Bethany. I bought a bag of toys at the thrift store for .75 yesterday just to get three things for the baby...,http://www.halloweenforum.com/halloween-crafts/72519-showcase-your-most-recent-craft-803.html#postcount1776449,Forum Replies,2015-08-18 13:08:00 +0100,,,,,0,,,,,,,,,,,,,,,,
414211258621,Post from WINY Radio  ,WINY Radio,", killing the power, and steering the boat away from the victims. Two other rescuers dove into the lake to retrieve both victims from the water. Chandler says both victims were brought to shore, and the young child was transferred to Day Kimball Hospital in Putnam and then Connecticut Children's Medical...",http://www.facebook.com/permalink.php?story_fbid=1042582372420665&id=111022512243327,facebook.com Discussions,2015-08-18 12:50:12 +0100,,,,,0,,,,,,,,,,,,,,,,
414184636202,,,,http://twitter.com/JobsJerseyCity/statuses/633573033727266816,TWITTER,2015-08-18 10:35:57 +0100,,,,,,,,,,,,,,,,,,,,,
414184414211,,,,http://twitter.com/JobsJerseyCity/statuses/633573034603876352,TWITTER,2015-08-18 10:35:57 +0100,,,,,,,,,,,,,,,,,,,,,
414237076950,utf8,Danad99,Lol,http://www.whattoexpect.com/forums/new-jersey-mamas/topic/newark-beth-israel-nbsp.html?order=oldest&page=1#reply-section-43765511,Forum Replies,2015-08-18 08:41:00 +0100,,,,,0,,,,,,,,,,,,,,,,
414161130102,,,,http://twitter.com/JobsAtBarnabas/statuses/633537099967279104,TWITTER,2015-08-18 08:13:09 +0100,,,,,,,,,,,,,,,,,,,,,
414152246930,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=771530412957222&id=162606937182909,facebook.com Discussions,2015-08-18 07:20:03 +0100,,,,,0,,,,,,,,,,,,,,,,
414151623437,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=10153631291956834&id=14185406833,facebook.com Discussions,2015-08-18 07:15:55 +0100,,,,,0,,,,,,,,,,,,,,,,
414151135568,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=10153456750965631&id=159609445630,facebook.com Discussions,2015-08-18 07:13:12 +0100,,,,,0,,,,,,,,,,,,,,,,
414143465397,,,,http://twitter.com/JobsAtBarnabas/statuses/633511606165442560,TWITTER,2015-08-18 06:31:51 +0100,,,,,,,,,,,,,,,,,,,,,
414136226148,,,,http://twitter.com/JobsAtBarnabas/statuses/633502306399481861,TWITTER,2015-08-18 05:54:54 +0100,,,,,,,,,,,,,,,,,,,,,
414102514880,Post from WINY Radio  ,WINY Radio,utf8,http://www.facebook.com/permalink.php?story_fbid=1042423545769881&id=111022512243327,facebook.com Discussions,2015-08-18 03:39:05 +0100,,,,,0,,,,,,,,,,,,,,,,
414099512686,,,,http://twitter.com/JobsAtBarnabas/statuses/633465230559805440,TWITTER,2015-08-18 03:27:34 +0100,,,,,,,,,,,,,,,,,,,,,
414094603860,,,,http://twitter.com/JobsAtBarnabas/statuses/633460589830934528,TWITTER,2015-08-18 03:09:08 +0100,,,,,,,,,,,,,,,,,,,,,
414089818667,,,,http://twitter.com/JobsAtBarnabas/statuses/633455963098378240,TWITTER,2015-08-18 02:50:45 +0100,,,,,,,,,,,,,,,,,,,,,
414066561299,,,,http://twitter.com/JobsAtBarnabas/statuses/633432792819331072,TWITTER,2015-08-18 01:18:41 +0100,,,,,,,,,,,,,,,,,,,,,
414064256348,,,,http://twitter.com/JobsAtBarnabas/statuses/633430471716638720,TWITTER,2015-08-18 01:09:27 +0100,,,,,,,,,,,,,,,,,,,,,
414066719700,Post from Bungay Fire Brigade  ,Bungay Fire Brigade,Bungay Fire Brigade and Eastford Independent Fire both responded to a boating accident on Bungee Lake just after 2:30 today. One person was transported to Day Kimball Hospital by Woodstock EMS. DEEP is handling the investigation. Quick work by the emergency responders corralled an uncontrolled speedboat and...,http://www.facebook.com/permalink.php?story_fbid=1137193976308683&id=181624815198942,facebook.com Discussions,2015-08-18 01:03:14 +0100,,,,,0,,,,,,,,,,,,,,,,
414052575142,Post from Stacy Sanders Young  ,Stacy Sanders Young," 67th St Apt 18G, New York, NY 10023. Reminder about the funeral: A graveside ceremony Tuesday Aug 18 at 10:30 promptly at: US Highway 1 North, Woodbridge Township, NJ 07095 Beth Israel Cemetery Shiva to follow Tuesday: home of Wendy and Rich Aronwwald One Shadowbrook Court, Benardsville, NJ 08924 Shiva Wed...",http://www.facebook.com/permalink.php?story_fbid=898141593589677&id=176064935797350,Facebook Link Posts,2015-08-18 00:15:45 +0100,,,,,0,,,,,,,,,,,,,,,,
414038917748,,,,http://twitter.com/JobsAtBarnabas/statuses/633404952090578944,TWITTER,2015-08-17 23:28:03 +0100,,,,,,,,,,,,,,,,,,,,,
414036675364,,,,http://twitter.com/JobsAtBarnabas/statuses/633402610561585152,TWITTER,2015-08-17 23:18:45 +0100,,,,,,,,,,,,,,,,,,,,,
414019826362,,,,http://twitter.com/BritaJames/statuses/633386069745082368,TWITTER,2015-08-17 22:13:01 +0100,,,,,,,,,,,,,,,,,,,,,
414018274414,,,,http://twitter.com/nwkhealth/statuses/633384432435466240,TWITTER,2015-08-17 22:06:31 +0100,,,,,,,,,,,,,,,,,,,,,
413987384989,,,,http://twitter.com/JobsAtBarnabas/statuses/633353463380885504,TWITTER,2015-08-17 20:03:27 +0100,,,,,,,,,,,,,,,,,,,,,
413973623528,,,,http://twitter.com/tmj_nwk_physici/statuses/633339124942942208,TWITTER,2015-08-17 19:06:28 +0100,,,,,,,,,,,,,,,,,,,,,
413970347075,,,,http://twitter.com/nwknursing/statuses/633335796397813760,TWITTER,2015-08-17 18:53:15 +0100,,,,,,,,,,,,,,,,,,,,,
413975798929,Post from Institute for Reproductive Medicine at Saint Barnabas (IRMS)  ,Institute for Reproductive Medicine at Saint Barnabas (IRMS),This IRMS baby looks beary cozy all snuggled up! IRMS Babies,http://www.facebook.com/permalink.php?story_fbid=863991803670177&id=133471516722213,Facebook Photo Posts,2015-08-17 18:34:11 +0100,,,,,0,,,,,,,,,,,,,,,,
413956036440,,,,http://twitter.com/JobsAtBarnabas/statuses/633321049602457600,TWITTER,2015-08-17 17:54:39 +0100,,,,,,,,,,,,,,,,,,,,,
413955026179,Post from Frantasy Public Relations  ,Frantasy Public Relations,utf8,http://www.facebook.com/permalink.php?story_fbid=953760794682858&id=169781853080760,Facebook Link Posts,2015-08-17 17:49:51 +0100,,,,,0,,,,,,,,,,,,,,,,
413951991964,,,,http://twitter.com/tmj_NJ_NURSING/statuses/633317030947479552,TWITTER,2015-08-17 17:38:41 +0100,,,,,,,,,,,,,,,,,,,,,
413946168170,,,,http://twitter.com/tmj_NJ_NURSING/statuses/633311539810824192,TWITTER,2015-08-17 17:16:52 +0100,,,,,,,,,,,,,,,,,,,,,
413944021417,,,,http://twitter.com/JobsAtBarnabas/statuses/633309516654903296,TWITTER,2015-08-17 17:08:49 +0100,,,,,,,,,,,,,,,,,,,,,
413942180481,,,,http://twitter.com/tmj_NJ_NURSING/statuses/633307879026507776,TWITTER,2015-08-17 17:02:19 +0100,,,,,,,,,,,,,,,,,,,,,
413939308287,,,,http://twitter.com/NewJobAlert73/statuses/633305294206996480,TWITTER,2015-08-17 16:52:03 +0100,,,,,,,,,,,,,,,,,,,,,
413939780183,Post from WINY Radio  ,WINY Radio,", according to dispatch. One person was transported by ambulance to Day Kimball Hospital from the scene, though the severity of injuries is unclear at this time....",http://www.facebook.com/permalink.php?story_fbid=1042174589128110&id=111022512243327,facebook.com Discussions,2015-08-17 16:50:41 +0100,,,,,0,,,,,,,,,,,,,,,,
413922934163,,,,http://twitter.com/JobsAtBarnabas/statuses/633291007346409472,TWITTER,2015-08-17 15:55:16 +0100,,,,,,,,,,,,,,,,,,,,,
413922606877,,,,http://twitter.com/tmj_nwk_physici/statuses/633290689908895744,TWITTER,2015-08-17 15:54:01 +0100,,,,,,,,,,,,,,,,,,,,,
413920302170,,,,http://twitter.com/JobsAtBarnabas/statuses/633288693659250691,TWITTER,2015-08-17 15:46:05 +0100,,,,,,,,,,,,,,,,,,,,,
413909042042,,,,http://twitter.com/tmj_NJ_NURSING/statuses/633278629942681600,TWITTER,2015-08-17 15:06:05 +0100,,,,,,,,,,,,,,,,,,,,,
413889624119,,,,http://twitter.com/JobsAtBarnabas/statuses/633260878180192256,TWITTER,2015-08-17 13:55:33 +0100,,,,,,,,,,,,,,,,,,,,,
413888972052,,,,http://twitter.com/NJ_physician/statuses/633260214905536513,TWITTER,2015-08-17 13:52:55 +0100,,,,,,,,,,,,,,,,,,,,,
413875637522,,,,http://twitter.com/zr_jb/statuses/633246200989372416,TWITTER,2015-08-17 12:57:14 +0100,,,,,,,,,,,,,,,,,,,,,
413859055044,,,,http://twitter.com/JobsAtBarnabas/statuses/633226181291040768,TWITTER,2015-08-17 11:37:41 +0100,,,,,,,,,,,,,,,,,,,,,
413820411026,"Re: 2015 Yard Sale, Thrift Store, Giveaways and Curb Alert Finds/Treasures Thread 50",lizzyborden,", I kept having nightmares that I'd forget where I put the baby and had to wait for her to cry to find her. Thinking of griming up the clock a bit, but hubby is a clock nut so I may not get a chance. Death is the most fascinating and unknown prospect man has. - Barnabas Collins http:www.pinterest.comcowrun2pro...",http://www.halloweenforum.com/general-halloween/140608-2015-yard-sale-thrift-store-giveaways-curb-alert-finds-treasures-thread-post1775343.html#postcount1775187,Forum Replies,2015-08-17 11:36:00 +0100,,,,,0,,,,,,,,,,,,,,,,
413820411066,"2015 Yard Sale, Thrift Store, Giveaways and Curb Alert Finds/Treasures Thread 50",lizzyborden,"Here's some goodies from a box full of Halloween stuff I bought at another church sale for $4. These two pumpkins are what caught my eye in the first place. Now the baby has three! Planning on putting the pumpkin lights on the Halloween Tree. Didn't really need the pumpkin buckets, but I thought they'd look...",http://www.halloweenforum.com/general-halloween/140608-2015-yard-sale-thrift-store-giveaways-curb-alert-finds-treasures-thread-post1775343.html#postcount1775178,Forum Posts,2015-08-17 11:16:00 +0100,,,,,0,,,,,,,,,,,,,,,,
413852472640,,,,http://twitter.com/ZRJobs/statuses/633217272170065920,TWITTER,2015-08-17 11:02:16 +0100,,,,,,,,,,,,,,,,,,,,,
413827868242,,,,http://twitter.com/JobsAtBarnabas/statuses/633179896848642048,TWITTER,2015-08-17 08:33:45 +0100,,,,,,,,,,,,,,,,,,,,,
413808542244,,,,http://twitter.com/NeuvooJerseyCi/statuses/633151496721432576,TWITTER,2015-08-17 06:40:54 +0100,,,,,,,,,,,,,,,,,,,,,
413803639066,,,,http://twitter.com/JobsAtBarnabas/statuses/633145138684923904,TWITTER,2015-08-17 06:15:38 +0100,,,,,,,,,,,,,,,,,,,,,
413803773167,Post from Spirit Life Fellowship Ministries  ,Spirit Life Fellowship Ministries,utf8,http://www.facebook.com/permalink.php?story_fbid=837896319626127&id=383109455104818,facebook.com Discussions,2015-08-17 06:14:12 +0100,,,,,0,,,,,,,,,,,,,,,,
413772855035,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=683931948373362&id=103551633078066,facebook.com Discussions,2015-08-17 04:03:44 +0100,,,,,0,,,,,,,,,,,,,,,,
413772295672,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=10153151355512252&id=65646572251,facebook.com Discussions,2015-08-17 04:01:39 +0100,,,,,0,,,,,,,,,,,,,,,,
413771132082,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=948982265159121&id=175915845799104,facebook.com Discussions,2015-08-17 03:56:56 +0100,,,,,0,,,,,,,,,,,,,,,,
413770634460,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=606320746137981&id=369626493140742,facebook.com Discussions,2015-08-17 03:54:42 +0100,,,,,0,,,,,,,,,,,,,,,,
413769926747,Post from Sammie Mathew  ,Sammie Mathew,utf8,http://www.facebook.com/permalink.php?story_fbid=770988779678052&id=162606937182909,facebook.com Discussions,2015-08-17 03:52:33 +0100,,,,,0,,,,,,,,,,,,,,,,
413768770471,,,,http://twitter.com/JobsAtBarnabas/statuses/633108113944522752,TWITTER,2015-08-17 03:48:31 +0100,,,,,,,,,,,,,,,,,,,,,
413763895586,,,,http://twitter.com/JobsAtBarnabas/statuses/633103501975928833,TWITTER,2015-08-17 03:30:12 +0100,,,,,,,,,,,,,,,,,,,,,
413759540489,,,,http://twitter.com/BarbaraMasry/statuses/633099425729150976,TWITTER,2015-08-17 03:14:00 +0100,,,,,,,,,,,,,,,,,,,,,
